colour	fill	x	y	group	showSelected1
#EFDF00	#EFDF00	243.155270082615	63.7991753810066	72	71
#EFDF00	#EFDF00	240.778572050186	64.0489764101625	72	71
#EFDF00	#EFDF00	238.505747126437	63.3104908263473	72	71
#EFDF00	#EFDF00	236.72978738865	61.7114094959338	72	71
#EFDF00	#EFDF00	235.757772409576	59.528228108148	72	71
#EFDF00	#EFDF00	235.757772409576	57.1384385585186	72	71
#EFDF00	#EFDF00	236.72978738865	54.9552571707329	72	71
#EFDF00	#EFDF00	238.505747126437	53.3561758403193	72	71
#EFDF00	#EFDF00	240.778572050186	52.6176902565042	72	71
#EFDF00	#EFDF00	243.155270082615	52.86749128566	72	71
#EFDF00	#EFDF00	245.224888542292	54.0623860604747	72	71
#EFDF00	#EFDF00	246.629571595647	55.9957664191046	72	71
#EFDF00	#EFDF00	247.126436781609	58.3333333333333	72	71
#EEE500	#EEE500	247.126436781609	58.3333333333333	72	73
#EEE500	#EEE500	246.629571595647	60.6709002475621	72	73
#EEE500	#EEE500	245.224888542292	62.6042806061919	72	73
#EEE500	#EEE500	243.155270082615	63.7991753810066	72	73
#EEE500	#EEE500	240.778572050186	64.0489764101625	72	73
#EEE500	#EEE500	238.505747126437	63.3104908263473	72	73
#EEE500	#EEE500	236.72978738865	61.7114094959338	72	73
#EEE500	#EEE500	235.757772409576	59.528228108148	72	73
#EEE500	#EEE500	235.757772409576	57.1384385585186	72	73
#EEE500	#EEE500	236.72978738865	54.9552571707329	72	73
#EEE500	#EEE500	238.505747126437	53.3561758403193	72	73
#EEE500	#EEE500	240.778572050186	52.6176902565042	72	73
#EEE500	#EEE500	243.155270082615	52.86749128566	72	73
#EEE500	#EEE500	245.224888542292	54.0623860604747	72	73
#EEE500	#EEE500	246.629571595647	55.9957664191046	72	73
#EEE500	#EEE500	247.126436781609	58.3333333333333	72	73
#DFEF07	#DFEF07	247.126436781609	58.3333333333333	72	81
#DFEF07	#DFEF07	246.629571595647	60.6709002475621	72	81
#DFEF07	#DFEF07	245.224888542292	62.6042806061919	72	81
#DFEF07	#DFEF07	243.155270082615	63.7991753810066	72	81
#DFEF07	#DFEF07	240.778572050186	64.0489764101625	72	81
#DFEF07	#DFEF07	238.505747126437	63.3104908263473	72	81
#DFEF07	#DFEF07	236.72978738865	61.7114094959338	72	81
#DFEF07	#DFEF07	235.757772409576	59.528228108148	72	81
#DFEF07	#DFEF07	235.757772409576	57.1384385585186	72	81
#DFEF07	#DFEF07	236.72978738865	54.9552571707329	72	81
#DFEF07	#DFEF07	238.505747126437	53.3561758403193	72	81
#DFEF07	#DFEF07	240.778572050186	52.6176902565042	72	81
#DFEF07	#DFEF07	243.155270082615	52.86749128566	72	81
#DFEF07	#DFEF07	245.224888542292	54.0623860604747	72	81
#DFEF07	#DFEF07	246.629571595647	55.9957664191046	72	81
#DFEF07	#DFEF07	247.126436781609	58.3333333333333	72	81
#DAEF0A	#DAEF0A	247.126436781609	58.3333333333333	72	83
#DAEF0A	#DAEF0A	246.629571595647	60.6709002475621	72	83
#DAEF0A	#DAEF0A	245.224888542292	62.6042806061919	72	83
#DAEF0A	#DAEF0A	243.155270082615	63.7991753810066	72	83
#DAEF0A	#DAEF0A	240.778572050186	64.0489764101625	72	83
#DAEF0A	#DAEF0A	238.505747126437	63.3104908263473	72	83
#DAEF0A	#DAEF0A	236.72978738865	61.7114094959338	72	83
#DAEF0A	#DAEF0A	235.757772409576	59.528228108148	72	83
#DAEF0A	#DAEF0A	235.757772409576	57.1384385585186	72	83
#DAEF0A	#DAEF0A	236.72978738865	54.9552571707329	72	83
#DAEF0A	#DAEF0A	238.505747126437	53.3561758403193	72	83
#DAEF0A	#DAEF0A	240.778572050186	52.6176902565042	72	83
#DAEF0A	#DAEF0A	243.155270082615	52.86749128566	72	83
#DAEF0A	#DAEF0A	245.224888542292	54.0623860604747	72	83
#DAEF0A	#DAEF0A	246.629571595647	55.9957664191046	72	83
#DAEF0A	#DAEF0A	247.126436781609	58.3333333333333	72	83
#CEF010	#CEF010	247.126436781609	58.3333333333333	72	87
#CEF010	#CEF010	246.629571595647	60.6709002475621	72	87
#CEF010	#CEF010	245.224888542292	62.6042806061919	72	87
#CEF010	#CEF010	243.155270082615	63.7991753810066	72	87
#CEF010	#CEF010	240.778572050186	64.0489764101625	72	87
#CEF010	#CEF010	238.505747126437	63.3104908263473	72	87
#CEF010	#CEF010	236.72978738865	61.7114094959338	72	87
#CEF010	#CEF010	235.757772409576	59.528228108148	72	87
#CEF010	#CEF010	235.757772409576	57.1384385585186	72	87
#CEF010	#CEF010	236.72978738865	54.9552571707329	72	87
#CEF010	#CEF010	238.505747126437	53.3561758403193	72	87
#CEF010	#CEF010	240.778572050186	52.6176902565042	72	87
#CEF010	#CEF010	243.155270082615	52.86749128566	72	87
#CEF010	#CEF010	245.224888542292	54.0623860604747	72	87
#CEF010	#CEF010	246.629571595647	55.9957664191046	72	87
#CEF010	#CEF010	247.126436781609	58.3333333333333	72	87
#CBF012	#CBF012	247.126436781609	58.3333333333333	72	88
#CBF012	#CBF012	246.629571595647	60.6709002475621	72	88
#CBF012	#CBF012	245.224888542292	62.6042806061919	72	88
#CBF012	#CBF012	243.155270082615	63.7991753810066	72	88
#CBF012	#CBF012	240.778572050186	64.0489764101625	72	88
#CBF012	#CBF012	238.505747126437	63.3104908263473	72	88
#CBF012	#CBF012	236.72978738865	61.7114094959338	72	88
#CBF012	#CBF012	235.757772409576	59.528228108148	72	88
#CBF012	#CBF012	235.757772409576	57.1384385585186	72	88
#CBF012	#CBF012	236.72978738865	54.9552571707329	72	88
#CBF012	#CBF012	238.505747126437	53.3561758403193	72	88
#CBF012	#CBF012	240.778572050186	52.6176902565042	72	88
#CBF012	#CBF012	243.155270082615	52.86749128566	72	88
#CBF012	#CBF012	245.224888542292	54.0623860604747	72	88
#CBF012	#CBF012	246.629571595647	55.9957664191046	72	88
#CBF012	#CBF012	247.126436781609	58.3333333333333	72	88
#C3F116	#C3F116	247.126436781609	58.3333333333333	72	91
#C3F116	#C3F116	246.629571595647	60.6709002475621	72	91
#C3F116	#C3F116	245.224888542292	62.6042806061919	72	91
#C3F116	#C3F116	243.155270082615	63.7991753810066	72	91
#C3F116	#C3F116	240.778572050186	64.0489764101625	72	91
#C3F116	#C3F116	238.505747126437	63.3104908263473	72	91
#C3F116	#C3F116	236.72978738865	61.7114094959338	72	91
#C3F116	#C3F116	235.757772409576	59.528228108148	72	91
#C3F116	#C3F116	235.757772409576	57.1384385585186	72	91
#C3F116	#C3F116	236.72978738865	54.9552571707329	72	91
#C3F116	#C3F116	238.505747126437	53.3561758403193	72	91
#C3F116	#C3F116	240.778572050186	52.6176902565042	72	91
#C3F116	#C3F116	243.155270082615	52.86749128566	72	91
#C3F116	#C3F116	245.224888542292	54.0623860604747	72	91
#C3F116	#C3F116	246.629571595647	55.9957664191046	72	91
#C3F116	#C3F116	247.126436781609	58.3333333333333	72	91
#B7F11D	#B7F11D	247.126436781609	58.3333333333333	72	95
#B7F11D	#B7F11D	246.629571595647	60.6709002475621	72	95
#B7F11D	#B7F11D	245.224888542292	62.6042806061919	72	95
#B7F11D	#B7F11D	243.155270082615	63.7991753810066	72	95
#B7F11D	#B7F11D	240.778572050186	64.0489764101625	72	95
#B7F11D	#B7F11D	238.505747126437	63.3104908263473	72	95
#B7F11D	#B7F11D	236.72978738865	61.7114094959338	72	95
#B7F11D	#B7F11D	235.757772409576	59.528228108148	72	95
#B7F11D	#B7F11D	235.757772409576	57.1384385585186	72	95
#B7F11D	#B7F11D	236.72978738865	54.9552571707329	72	95
#B7F11D	#B7F11D	238.505747126437	53.3561758403193	72	95
#B7F11D	#B7F11D	240.778572050186	52.6176902565042	72	95
#B7F11D	#B7F11D	243.155270082615	52.86749128566	72	95
#B7F11D	#B7F11D	245.224888542292	54.0623860604747	72	95
#B7F11D	#B7F11D	246.629571595647	55.9957664191046	72	95
#B7F11D	#B7F11D	247.126436781609	58.3333333333333	72	95
#ABF223	#ABF223	247.126436781609	58.3333333333333	72	99
#ABF223	#ABF223	246.629571595647	60.6709002475621	72	99
#ABF223	#ABF223	245.224888542292	62.6042806061919	72	99
#ABF223	#ABF223	243.155270082615	63.7991753810066	72	99
#ABF223	#ABF223	240.778572050186	64.0489764101625	72	99
#ABF223	#ABF223	238.505747126437	63.3104908263473	72	99
#ABF223	#ABF223	236.72978738865	61.7114094959338	72	99
#ABF223	#ABF223	235.757772409576	59.528228108148	72	99
#ABF223	#ABF223	235.757772409576	57.1384385585186	72	99
#ABF223	#ABF223	236.72978738865	54.9552571707329	72	99
#ABF223	#ABF223	238.505747126437	53.3561758403193	72	99
#ABF223	#ABF223	240.778572050186	52.6176902565042	72	99
#ABF223	#ABF223	243.155270082615	52.86749128566	72	99
#ABF223	#ABF223	245.224888542292	54.0623860604747	72	99
#ABF223	#ABF223	246.629571595647	55.9957664191046	72	99
#ABF223	#ABF223	247.126436781609	58.3333333333333	72	99
#A3F327	#A3F327	247.126436781609	58.3333333333333	72	102
#A3F327	#A3F327	246.629571595647	60.6709002475621	72	102
#A3F327	#A3F327	245.224888542292	62.6042806061919	72	102
#A3F327	#A3F327	243.155270082615	63.7991753810066	72	102
#A3F327	#A3F327	240.778572050186	64.0489764101625	72	102
#A3F327	#A3F327	238.505747126437	63.3104908263473	72	102
#A3F327	#A3F327	236.72978738865	61.7114094959338	72	102
#A3F327	#A3F327	235.757772409576	59.528228108148	72	102
#A3F327	#A3F327	235.757772409576	57.1384385585186	72	102
#A3F327	#A3F327	236.72978738865	54.9552571707329	72	102
#A3F327	#A3F327	238.505747126437	53.3561758403193	72	102
#A3F327	#A3F327	240.778572050186	52.6176902565042	72	102
#A3F327	#A3F327	243.155270082615	52.86749128566	72	102
#A3F327	#A3F327	245.224888542292	54.0623860604747	72	102
#A3F327	#A3F327	246.629571595647	55.9957664191046	72	102
#A3F327	#A3F327	247.126436781609	58.3333333333333	72	102
#89F535	#89F535	247.126436781609	58.3333333333333	72	111
#89F535	#89F535	246.629571595647	60.6709002475621	72	111
#89F535	#89F535	245.224888542292	62.6042806061919	72	111
#89F535	#89F535	243.155270082615	63.7991753810066	72	111
#89F535	#89F535	240.778572050186	64.0489764101625	72	111
#89F535	#89F535	238.505747126437	63.3104908263473	72	111
#89F535	#89F535	236.72978738865	61.7114094959338	72	111
#89F535	#89F535	235.757772409576	59.528228108148	72	111
#89F535	#89F535	235.757772409576	57.1384385585186	72	111
#89F535	#89F535	236.72978738865	54.9552571707329	72	111
#89F535	#89F535	238.505747126437	53.3561758403193	72	111
#89F535	#89F535	240.778572050186	52.6176902565042	72	111
#89F535	#89F535	243.155270082615	52.86749128566	72	111
#89F535	#89F535	245.224888542292	54.0623860604747	72	111
#89F535	#89F535	246.629571595647	55.9957664191046	72	111
#89F535	#89F535	247.126436781609	58.3333333333333	72	111
#83F538	#83F538	247.126436781609	58.3333333333333	72	113
#83F538	#83F538	246.629571595647	60.6709002475621	72	113
#83F538	#83F538	245.224888542292	62.6042806061919	72	113
#83F538	#83F538	243.155270082615	63.7991753810066	72	113
#83F538	#83F538	240.778572050186	64.0489764101625	72	113
#83F538	#83F538	238.505747126437	63.3104908263473	72	113
#83F538	#83F538	236.72978738865	61.7114094959338	72	113
#83F538	#83F538	235.757772409576	59.528228108148	72	113
#83F538	#83F538	235.757772409576	57.1384385585186	72	113
#83F538	#83F538	236.72978738865	54.9552571707329	72	113
#83F538	#83F538	238.505747126437	53.3561758403193	72	113
#83F538	#83F538	240.778572050186	52.6176902565042	72	113
#83F538	#83F538	243.155270082615	52.86749128566	72	113
#83F538	#83F538	245.224888542292	54.0623860604747	72	113
#83F538	#83F538	246.629571595647	55.9957664191046	72	113
#83F538	#83F538	247.126436781609	58.3333333333333	72	113
#38FA60	#38FA60	247.126436781609	58.3333333333333	72	139
#38FA60	#38FA60	246.629571595647	60.6709002475621	72	139
#38FA60	#38FA60	245.224888542292	62.6042806061919	72	139
#38FA60	#38FA60	243.155270082615	63.7991753810066	72	139
#38FA60	#38FA60	240.778572050186	64.0489764101625	72	139
#38FA60	#38FA60	238.505747126437	63.3104908263473	72	139
#38FA60	#38FA60	236.72978738865	61.7114094959338	72	139
#38FA60	#38FA60	235.757772409576	59.528228108148	72	139
#38FA60	#38FA60	235.757772409576	57.1384385585186	72	139
#38FA60	#38FA60	236.72978738865	54.9552571707329	72	139
#38FA60	#38FA60	238.505747126437	53.3561758403193	72	139
#38FA60	#38FA60	240.778572050186	52.6176902565042	72	139
#38FA60	#38FA60	243.155270082615	52.86749128566	72	139
#38FA60	#38FA60	245.224888542292	54.0623860604747	72	139
#38FA60	#38FA60	246.629571595647	55.9957664191046	72	139
#38FA60	#38FA60	247.126436781609	58.3333333333333	72	139
#32FB63	#32FB63	247.126436781609	58.3333333333333	72	141
#32FB63	#32FB63	246.629571595647	60.6709002475621	72	141
#32FB63	#32FB63	245.224888542292	62.6042806061919	72	141
#32FB63	#32FB63	243.155270082615	63.7991753810066	72	141
#32FB63	#32FB63	240.778572050186	64.0489764101625	72	141
#32FB63	#32FB63	238.505747126437	63.3104908263473	72	141
#32FB63	#32FB63	236.72978738865	61.7114094959338	72	141
#32FB63	#32FB63	235.757772409576	59.528228108148	72	141
#32FB63	#32FB63	235.757772409576	57.1384385585186	72	141
#32FB63	#32FB63	236.72978738865	54.9552571707329	72	141
#32FB63	#32FB63	238.505747126437	53.3561758403193	72	141
#32FB63	#32FB63	240.778572050186	52.6176902565042	72	141
#32FB63	#32FB63	243.155270082615	52.86749128566	72	141
#32FB63	#32FB63	245.224888542292	54.0623860604747	72	141
#32FB63	#32FB63	246.629571595647	55.9957664191046	72	141
#32FB63	#32FB63	247.126436781609	58.3333333333333	72	141
#0AFE79	#0AFE79	247.126436781609	58.3333333333333	72	155
#0AFE79	#0AFE79	246.629571595647	60.6709002475621	72	155
#0AFE79	#0AFE79	245.224888542292	62.6042806061919	72	155
#0AFE79	#0AFE79	243.155270082615	63.7991753810066	72	155
#0AFE79	#0AFE79	240.778572050186	64.0489764101625	72	155
#0AFE79	#0AFE79	238.505747126437	63.3104908263473	72	155
#0AFE79	#0AFE79	236.72978738865	61.7114094959338	72	155
#0AFE79	#0AFE79	235.757772409576	59.528228108148	72	155
#0AFE79	#0AFE79	235.757772409576	57.1384385585186	72	155
#0AFE79	#0AFE79	236.72978738865	54.9552571707329	72	155
#0AFE79	#0AFE79	238.505747126437	53.3561758403193	72	155
#0AFE79	#0AFE79	240.778572050186	52.6176902565042	72	155
#0AFE79	#0AFE79	243.155270082615	52.86749128566	72	155
#0AFE79	#0AFE79	245.224888542292	54.0623860604747	72	155
#0AFE79	#0AFE79	246.629571595647	55.9957664191046	72	155
#0AFE79	#0AFE79	247.126436781609	58.3333333333333	72	155
#15CD9F	#15CD9F	247.126436781609	58.3333333333333	72	186
#15CD9F	#15CD9F	246.629571595647	60.6709002475621	72	186
#15CD9F	#15CD9F	245.224888542292	62.6042806061919	72	186
#15CD9F	#15CD9F	243.155270082615	63.7991753810066	72	186
#15CD9F	#15CD9F	240.778572050186	64.0489764101625	72	186
#15CD9F	#15CD9F	238.505747126437	63.3104908263473	72	186
#15CD9F	#15CD9F	236.72978738865	61.7114094959338	72	186
#15CD9F	#15CD9F	235.757772409576	59.528228108148	72	186
#15CD9F	#15CD9F	235.757772409576	57.1384385585186	72	186
#15CD9F	#15CD9F	236.72978738865	54.9552571707329	72	186
#15CD9F	#15CD9F	238.505747126437	53.3561758403193	72	186
#15CD9F	#15CD9F	240.778572050186	52.6176902565042	72	186
#15CD9F	#15CD9F	243.155270082615	52.86749128566	72	186
#15CD9F	#15CD9F	245.224888542292	54.0623860604747	72	186
#15CD9F	#15CD9F	246.629571595647	55.9957664191046	72	186
#15CD9F	#15CD9F	247.126436781609	58.3333333333333	72	186
#16CBA0	#16CBA0	247.126436781609	58.3333333333333	72	187
#16CBA0	#16CBA0	246.629571595647	60.6709002475621	72	187
#16CBA0	#16CBA0	245.224888542292	62.6042806061919	72	187
#16CBA0	#16CBA0	243.155270082615	63.7991753810066	72	187
#16CBA0	#16CBA0	240.778572050186	64.0489764101625	72	187
#16CBA0	#16CBA0	238.505747126437	63.3104908263473	72	187
#16CBA0	#16CBA0	236.72978738865	61.7114094959338	72	187
#16CBA0	#16CBA0	235.757772409576	59.528228108148	72	187
#16CBA0	#16CBA0	235.757772409576	57.1384385585186	72	187
#16CBA0	#16CBA0	236.72978738865	54.9552571707329	72	187
#16CBA0	#16CBA0	238.505747126437	53.3561758403193	72	187
#16CBA0	#16CBA0	240.778572050186	52.6176902565042	72	187
#16CBA0	#16CBA0	243.155270082615	52.86749128566	72	187
#16CBA0	#16CBA0	245.224888542292	54.0623860604747	72	187
#16CBA0	#16CBA0	246.629571595647	55.9957664191046	72	187
#16CBA0	#16CBA0	247.126436781609	58.3333333333333	72	187
#1DBBAB	#1DBBAB	247.126436781609	58.3333333333333	72	196
#1DBBAB	#1DBBAB	246.629571595647	60.6709002475621	72	196
#1DBBAB	#1DBBAB	245.224888542292	62.6042806061919	72	196
#1DBBAB	#1DBBAB	243.155270082615	63.7991753810066	72	196
#1DBBAB	#1DBBAB	240.778572050186	64.0489764101625	72	196
#1DBBAB	#1DBBAB	238.505747126437	63.3104908263473	72	196
#1DBBAB	#1DBBAB	236.72978738865	61.7114094959338	72	196
#1DBBAB	#1DBBAB	235.757772409576	59.528228108148	72	196
#1DBBAB	#1DBBAB	235.757772409576	57.1384385585186	72	196
#1DBBAB	#1DBBAB	236.72978738865	54.9552571707329	72	196
#1DBBAB	#1DBBAB	238.505747126437	53.3561758403193	72	196
#1DBBAB	#1DBBAB	240.778572050186	52.6176902565042	72	196
#1DBBAB	#1DBBAB	243.155270082615	52.86749128566	72	196
#1DBBAB	#1DBBAB	245.224888542292	54.0623860604747	72	196
#1DBBAB	#1DBBAB	246.629571595647	55.9957664191046	72	196
#1DBBAB	#1DBBAB	247.126436781609	58.3333333333333	72	196
#26A7B8	#26A7B8	247.126436781609	58.3333333333333	72	207
#26A7B8	#26A7B8	246.629571595647	60.6709002475621	72	207
#26A7B8	#26A7B8	245.224888542292	62.6042806061919	72	207
#26A7B8	#26A7B8	243.155270082615	63.7991753810066	72	207
#26A7B8	#26A7B8	240.778572050186	64.0489764101625	72	207
#26A7B8	#26A7B8	238.505747126437	63.3104908263473	72	207
#26A7B8	#26A7B8	236.72978738865	61.7114094959338	72	207
#26A7B8	#26A7B8	235.757772409576	59.528228108148	72	207
#26A7B8	#26A7B8	235.757772409576	57.1384385585186	72	207
#26A7B8	#26A7B8	236.72978738865	54.9552571707329	72	207
#26A7B8	#26A7B8	238.505747126437	53.3561758403193	72	207
#26A7B8	#26A7B8	240.778572050186	52.6176902565042	72	207
#26A7B8	#26A7B8	243.155270082615	52.86749128566	72	207
#26A7B8	#26A7B8	245.224888542292	54.0623860604747	72	207
#26A7B8	#26A7B8	246.629571595647	55.9957664191046	72	207
#26A7B8	#26A7B8	247.126436781609	58.3333333333333	72	207
#27A3BA	#27A3BA	247.126436781609	58.3333333333333	72	209
#27A3BA	#27A3BA	246.629571595647	60.6709002475621	72	209
#27A3BA	#27A3BA	245.224888542292	62.6042806061919	72	209
#27A3BA	#27A3BA	243.155270082615	63.7991753810066	72	209
#27A3BA	#27A3BA	240.778572050186	64.0489764101625	72	209
#27A3BA	#27A3BA	238.505747126437	63.3104908263473	72	209
#27A3BA	#27A3BA	236.72978738865	61.7114094959338	72	209
#27A3BA	#27A3BA	235.757772409576	59.528228108148	72	209
#27A3BA	#27A3BA	235.757772409576	57.1384385585186	72	209
#27A3BA	#27A3BA	236.72978738865	54.9552571707329	72	209
#27A3BA	#27A3BA	238.505747126437	53.3561758403193	72	209
#27A3BA	#27A3BA	240.778572050186	52.6176902565042	72	209
#27A3BA	#27A3BA	243.155270082615	52.86749128566	72	209
#27A3BA	#27A3BA	245.224888542292	54.0623860604747	72	209
#27A3BA	#27A3BA	246.629571595647	55.9957664191046	72	209
#27A3BA	#27A3BA	247.126436781609	58.3333333333333	72	209
#2E94C4	#2E94C4	247.126436781609	58.3333333333333	72	217
#2E94C4	#2E94C4	246.629571595647	60.6709002475621	72	217
#2E94C4	#2E94C4	245.224888542292	62.6042806061919	72	217
#2E94C4	#2E94C4	243.155270082615	63.7991753810066	72	217
#2E94C4	#2E94C4	240.778572050186	64.0489764101625	72	217
#2E94C4	#2E94C4	238.505747126437	63.3104908263473	72	217
#2E94C4	#2E94C4	236.72978738865	61.7114094959338	72	217
#2E94C4	#2E94C4	235.757772409576	59.528228108148	72	217
#2E94C4	#2E94C4	235.757772409576	57.1384385585186	72	217
#2E94C4	#2E94C4	236.72978738865	54.9552571707329	72	217
#2E94C4	#2E94C4	238.505747126437	53.3561758403193	72	217
#2E94C4	#2E94C4	240.778572050186	52.6176902565042	72	217
#2E94C4	#2E94C4	243.155270082615	52.86749128566	72	217
#2E94C4	#2E94C4	245.224888542292	54.0623860604747	72	217
#2E94C4	#2E94C4	246.629571595647	55.9957664191046	72	217
#2E94C4	#2E94C4	247.126436781609	58.3333333333333	72	217
#3388CC	#3388CC	247.126436781609	58.3333333333333	72	224
#3388CC	#3388CC	246.629571595647	60.6709002475621	72	224
#3388CC	#3388CC	245.224888542292	62.6042806061919	72	224
#3388CC	#3388CC	243.155270082615	63.7991753810066	72	224
#3388CC	#3388CC	240.778572050186	64.0489764101625	72	224
#3388CC	#3388CC	238.505747126437	63.3104908263473	72	224
#3388CC	#3388CC	236.72978738865	61.7114094959338	72	224
#3388CC	#3388CC	235.757772409576	59.528228108148	72	224
#3388CC	#3388CC	235.757772409576	57.1384385585186	72	224
#3388CC	#3388CC	236.72978738865	54.9552571707329	72	224
#3388CC	#3388CC	238.505747126437	53.3561758403193	72	224
#3388CC	#3388CC	240.778572050186	52.6176902565042	72	224
#3388CC	#3388CC	243.155270082615	52.86749128566	72	224
#3388CC	#3388CC	245.224888542292	54.0623860604747	72	224
#3388CC	#3388CC	246.629571595647	55.9957664191046	72	224
#3388CC	#3388CC	247.126436781609	58.3333333333333	72	224
#387DD3	#387DD3	247.126436781609	58.3333333333333	72	230
#387DD3	#387DD3	246.629571595647	60.6709002475621	72	230
#387DD3	#387DD3	245.224888542292	62.6042806061919	72	230
#387DD3	#387DD3	243.155270082615	63.7991753810066	72	230
#387DD3	#387DD3	240.778572050186	64.0489764101625	72	230
#387DD3	#387DD3	238.505747126437	63.3104908263473	72	230
#387DD3	#387DD3	236.72978738865	61.7114094959338	72	230
#387DD3	#387DD3	235.757772409576	59.528228108148	72	230
#387DD3	#387DD3	235.757772409576	57.1384385585186	72	230
#387DD3	#387DD3	236.72978738865	54.9552571707329	72	230
#387DD3	#387DD3	238.505747126437	53.3561758403193	72	230
#387DD3	#387DD3	240.778572050186	52.6176902565042	72	230
#387DD3	#387DD3	243.155270082615	52.86749128566	72	230
#387DD3	#387DD3	245.224888542292	54.0623860604747	72	230
#387DD3	#387DD3	246.629571595647	55.9957664191046	72	230
#387DD3	#387DD3	247.126436781609	58.3333333333333	72	230
#6554B5	#6554B5	247.126436781609	58.3333333333333	72	257
#6554B5	#6554B5	246.629571595647	60.6709002475621	72	257
#6554B5	#6554B5	245.224888542292	62.6042806061919	72	257
#6554B5	#6554B5	243.155270082615	63.7991753810066	72	257
#6554B5	#6554B5	240.778572050186	64.0489764101625	72	257
#6554B5	#6554B5	238.505747126437	63.3104908263473	72	257
#6554B5	#6554B5	236.72978738865	61.7114094959338	72	257
#6554B5	#6554B5	235.757772409576	59.528228108148	72	257
#6554B5	#6554B5	235.757772409576	57.1384385585186	72	257
#6554B5	#6554B5	236.72978738865	54.9552571707329	72	257
#6554B5	#6554B5	238.505747126437	53.3561758403193	72	257
#6554B5	#6554B5	240.778572050186	52.6176902565042	72	257
#6554B5	#6554B5	243.155270082615	52.86749128566	72	257
#6554B5	#6554B5	245.224888542292	54.0623860604747	72	257
#6554B5	#6554B5	246.629571595647	55.9957664191046	72	257
#6554B5	#6554B5	247.126436781609	58.3333333333333	72	257
#734DA5	#734DA5	247.126436781609	58.3333333333333	72	263
#734DA5	#734DA5	246.629571595647	60.6709002475621	72	263
#734DA5	#734DA5	245.224888542292	62.6042806061919	72	263
#734DA5	#734DA5	243.155270082615	63.7991753810066	72	263
#734DA5	#734DA5	240.778572050186	64.0489764101625	72	263
#734DA5	#734DA5	238.505747126437	63.3104908263473	72	263
#734DA5	#734DA5	236.72978738865	61.7114094959338	72	263
#734DA5	#734DA5	235.757772409576	59.528228108148	72	263
#734DA5	#734DA5	235.757772409576	57.1384385585186	72	263
#734DA5	#734DA5	236.72978738865	54.9552571707329	72	263
#734DA5	#734DA5	238.505747126437	53.3561758403193	72	263
#734DA5	#734DA5	240.778572050186	52.6176902565042	72	263
#734DA5	#734DA5	243.155270082615	52.86749128566	72	263
#734DA5	#734DA5	245.224888542292	54.0623860604747	72	263
#734DA5	#734DA5	246.629571595647	55.9957664191046	72	263
#734DA5	#734DA5	247.126436781609	58.3333333333333	72	263
#9C3674	#9C3674	247.126436781609	58.3333333333333	72	281
#9C3674	#9C3674	246.629571595647	60.6709002475621	72	281
#9C3674	#9C3674	245.224888542292	62.6042806061919	72	281
#9C3674	#9C3674	243.155270082615	63.7991753810066	72	281
#9C3674	#9C3674	240.778572050186	64.0489764101625	72	281
#9C3674	#9C3674	238.505747126437	63.3104908263473	72	281
#9C3674	#9C3674	236.72978738865	61.7114094959338	72	281
#9C3674	#9C3674	235.757772409576	59.528228108148	72	281
#9C3674	#9C3674	235.757772409576	57.1384385585186	72	281
#9C3674	#9C3674	236.72978738865	54.9552571707329	72	281
#9C3674	#9C3674	238.505747126437	53.3561758403193	72	281
#9C3674	#9C3674	240.778572050186	52.6176902565042	72	281
#9C3674	#9C3674	243.155270082615	52.86749128566	72	281
#9C3674	#9C3674	245.224888542292	54.0623860604747	72	281
#9C3674	#9C3674	246.629571595647	55.9957664191046	72	281
#9C3674	#9C3674	247.126436781609	58.3333333333333	72	281
#F58000	#F58000	274.712643678161	58.3333333333333	73	38
#F58000	#F58000	274.215778492199	60.6709002475621	73	38
#F58000	#F58000	272.811095438844	62.6042806061919	73	38
#F58000	#F58000	270.741476979166	63.7991753810066	73	38
#F58000	#F58000	268.364778946738	64.0489764101625	73	38
#F58000	#F58000	266.091954022988	63.3104908263473	73	38
#F58000	#F58000	264.315994285201	61.7114094959338	73	38
#F58000	#F58000	263.343979306128	59.528228108148	73	38
#F58000	#F58000	263.343979306128	57.1384385585186	73	38
#F58000	#F58000	264.315994285201	54.9552571707329	73	38
#F58000	#F58000	266.091954022988	53.3561758403193	73	38
#F58000	#F58000	268.364778946738	52.6176902565042	73	38
#F58000	#F58000	270.741476979166	52.86749128566	73	38
#F58000	#F58000	272.811095438844	54.0623860604747	73	38
#F58000	#F58000	274.215778492199	55.9957664191046	73	38
#F58000	#F58000	274.712643678161	58.3333333333333	73	38
#F58B00	#F58B00	274.712643678161	58.3333333333333	73	42
#F58B00	#F58B00	274.215778492199	60.6709002475621	73	42
#F58B00	#F58B00	272.811095438844	62.6042806061919	73	42
#F58B00	#F58B00	270.741476979166	63.7991753810066	73	42
#F58B00	#F58B00	268.364778946738	64.0489764101625	73	42
#F58B00	#F58B00	266.091954022988	63.3104908263473	73	42
#F58B00	#F58B00	264.315994285201	61.7114094959338	73	42
#F58B00	#F58B00	263.343979306128	59.528228108148	73	42
#F58B00	#F58B00	263.343979306128	57.1384385585186	73	42
#F58B00	#F58B00	264.315994285201	54.9552571707329	73	42
#F58B00	#F58B00	266.091954022988	53.3561758403193	73	42
#F58B00	#F58B00	268.364778946738	52.6176902565042	73	42
#F58B00	#F58B00	270.741476979166	52.86749128566	73	42
